"X","Y"
0.329747135658022,-0.876776077290686
-0.236613880976258,1.60086634714646
-1.42124285613103,-1.91493350803623
-2.11677281614077,-2.77031257331037
-0.63855125316631,0.79592843956763
-0.434579730335709,-2.05626424065148
0.445866815544945,0.33206969165044
1.2838057545999,0.649123859240975
0.243572617842176,-0.397393103490083
0.888402044493844,1.49316914711913
-0.486823482061348,-2.4831198664921
-0.0937333631612375,-0.460905635326662
-0.140847183046633,2.76059603766062
-1.18875644703805,-0.307448761294259
-2.05694089027611,-2.2663482874146
-0.820973037211853,-2.07753095211493
1.1447723438588,0.624768499794914
-0.386923763228847,-1.85288801418105
0.133512943695684,0.810550490334457
0.93510006439756,2.8101910575529
0.339822807379284,-0.455272275025508
1.30945614261946,2.31202820673921
1.10052195176878,2.41631858349287
0.483799890099429,3.3776190037356
-0.035102471592518,-0.361244309652035
-1.02323711968649,-0.670737786734819
1.91371270738049,1.66195456225591
-1.00709194666233,-0.0894643600647222
0.018718947983791,-1.29267813016405
2.14848781487203,1.95307663629721
-1.90803451934945,-5.37818677084509
-1.13199522154584,-2.45870095660346
-1.1504897383073,-1.40320943460139
0.35810820236869,1.90651592152126
0.217519779134849,0.407437313744981
2.45663480717874,1.40239002563135
0.35224511736482,-1.25555603364243
-0.563444739855286,-2.6245695310243
0.275547127285689,0.687358604853983
0.482756586871384,0.428400913514373
0.494562385721909,-1.51670435685665
-2.27609561841952,-2.49933854252274
0.20200554963864,0.393707464734059
-0.627819470561009,-1.22436336222467
0.523531452414033,0.456105121545472
0.138092414999035,0.891685997389946
1.26318272994392,-0.061245515316499
1.2212532911499,-0.0548996150470192
-0.0562238434052026,3.25681717429575
1.50723742006993,0.615970483459767
0.26018443561838,-0.828896197968919
1.81242633816207,0.808861730250331
0.548950858972105,1.2754066353643
-0.404478756928386,1.60037174920788
-0.109423287044108,0.059420129773079
0.209376210422592,-0.0859537198679355
-0.7567385577211,1.33177585856629
0.25451787958872,-1.86665341136322
0.251384756748919,0.423652714574629
0.744217256243417,-0.323493303756596
1.40858602546129,2.70618065098906
-0.787611043861651,-1.73839175694622
-0.187920855852499,3.07448714525284
0.140480611484254,-0.626551845215958
0.0522726759843439,0.375223311165988
-0.371190395368511,1.013944851946
-0.563351243294854,-1.90122045429949
0.0918215941334485,1.53261735847505
-0.141452366719724,-0.778603384872546
1.98710280947813,1.36751978500959
-0.495968733305378,0.0267174419981633
1.26624620745657,2.50958956799323
-0.626362169414084,-1.98265855250171
-1.07869467876448,-2.95699169343084
-0.197375277358212,0.984478820451517
0.931599258609896,0.223151901376583
2.17396411629775,2.6268915964297
-0.210823418962895,-1.81973502319657
0.816021334553785,0.0719472202418799
0.759672213161337,-1.28342281329305
0.0156254522391954,-0.926641177550843
0.710632250957705,3.06801046495912
-0.219556379661563,-1.27501258542183
-1.01698026333739,-1.69521567161542
-0.0150409241318761,1.47482914718803
-0.457040478653391,-0.636981107633088
4.24791852887899,3.21844484274138
0.666130624977556,1.06866101951928
-3.11615110096225,-2.81897108345162
-0.981048581486122,-0.166603841615942
-0.0599210983607412,-0.373287336490458
-0.0319733951621004,0.459450315607126
-3.88303246199219,-2.56632212674651
0.693701302792365,-0.240280299701776
0.60395994162582,0.485293042570269
-0.163995828594548,2.42935296813928
1.46536301796002,0.286616690772305
-0.912836046848011,-2.1548219679989
0.235505875688235,0.42316499389079
-0.214520456408058,1.85849396289321
0.396337803727679,0.209671441800452
-0.600684907577645,-1.30800073650976
-1.0191462096742,-2.36730453143916
0.450157127792945,-0.198520051535898
0.146112779743718,1.01486234425542
-0.137278894973163,0.911330171252961
0.332639047034876,0.416148920053959
0.207939566215081,0.840186701126503
1.83420424590096,-0.926247897648057
-0.0222439809917824,1.80814265060841
-0.38388023590843,-1.04017521840668
0.666321283055001,0.629722282230614
0.990759974021002,-0.0598623918213431
0.889568787619446,1.99094036386551
0.617510514689623,2.08443610628774
0.411011666088326,-0.0634646315271464
0.0582652486460398,-0.599170251823208
1.12928468661274,-0.294524143504442
0.0350573621084313,-1.34527198837102
1.62394059122709,0.93503286599577
-2.21257686332752,1.31564850009277
0.353981844494903,1.76479033472696
-5.14051641900831,-5.97080091015712
0.180274123732961,1.22997283902971
-0.295187889863274,1.11978735933826
0.490944340882838,2.03975101526426
1.27281002523941,1.43629600829459
1.3732347277246,-0.0234426050467138
-0.978622629055125,-0.0897491972708861
-0.74517918361669,-0.83697346263875
0.375369242803088,2.43883427985616
0.166424750489576,0.884357517557631
0.099536964127361,2.51633543286386
-2.00488171252366,-1.99314458649552
1.39911323725281,0.101207534569984
-0.466159049290569,0.570203043864237
-1.53671218748534,-0.631763404704956
0.163647731048017,-0.878161970102526
-2.1025600476735,-6.64013274479603
0.455274328580784,0.143706953499661
0.738462814270409,1.97779247811548
1.29454361182149,1.40327814349029
-1.06580865778772,-1.87579210773793
0.540522878862336,0.183367027679007
-1.67605614120111,-1.15031199715143
-1.22606625839032,-2.32368662116777
-0.547930969153511,-0.418227044329676
-0.724478273184597,0.523101408194191
-0.186494190586875,-0.212572285820629
0.108142106147884,0.0297599898282453
-1.27163902570737,-0.381759732994955
-0.904942716607257,-1.09359872736038
2.08920967164576,-1.2972898540134
1.10325430432365,0.638150602044291
2.60272658747837,1.65860835126411
0.662391581821351,2.32292695895707
2.97271204437053,2.1105984509948
1.36279483738125,0.844001548942195
0.719382649088241,0.544321130793099
-1.52200496871552,-1.84665973291272
1.25077143719368,2.64571281433463
-2.16736315937935,1.08480226340066
-1.19721310457965,-2.65480118507692
1.46896816966276,0.711754951939615
0.313193192160135,-1.54302556616429
-0.799108165390083,-1.49459530267994
1.31126063933231,0.858115979781398
-0.436680035804408,1.18884219992555
-1.43805902799029,-0.846966920123999
-1.3967697336944,-2.0289954309789
-0.170792828021412,1.18413065897208
0.694867822144495,0.0741200044299968
3.02035397896656,2.59926394931368
-0.166421147354487,-1.41473807166059
-0.748117862005618,-0.682916189693008
-0.804129237647754,-0.295988622516447
-1.99291891696943,-2.26529355846872
0.622033934132164,-0.676224430520038
0.449818306653435,-0.313560669545874
-0.608543910117356,-0.0719662657541026
0.495420875411428,1.24988087722521
1.14562117430912,0.842553669747064
0.181193916893985,-2.91070254086882
-1.61693659928722,-2.51100140059582
-0.506701575266562,-1.30826243568036
-0.0742721635287484,0.578689962259756
-0.286180330119714,0.888169763697523
-0.600582280488999,3.40336359091449
-1.52884772053821,0.14800467501242
0.486256897088881,0.162634090604441
-1.22514084254041,-2.48393024411503
-1.25104982994772,-0.0287464775065719
-0.205861182441562,-0.950878789830306
-0.825506331305855,-0.571512709052509
0.421613922942112,0.0929017920230461
0.036759679780412,-0.615685480857958
0.672280530702249,-0.529894762936503
-0.276005880972201,0.0283804920597044
0.257200366122304,0.190921336870587
